dataset,candidate,block_index,base_markets,selected_markets,coverage,wins,losses,net_pnl_cents,positive_net,coverage_pass
current,touch_first_t0.55_ask60_book0.65,1,20,20,1.0,14,6,59.0,True,True
current,touch_first_t0.55_ask60_book0.65,2,20,20,1.0,15,5,139.0,True,True
current,touch_first_t0.55_ask60_book0.65,3,20,20,1.0,16,4,274.0,True,True
current,touch_first_t0.55_ask60_book0.65,4,20,20,1.0,12,8,-117.0,False,True
current,touch_first_t0.55_ask60_book0.65,5,20,20,1.0,12,8,-129.0,False,True
current,touch_first_t0.55_ask60_book0.65,6,20,20,1.0,16,4,220.0,True,True
current,touch_first_t0.55_ask60_book0.65,7,20,19,0.95,16,3,297.0,True,True
current,touch_first_t0.55_ask60_book0.65,8,20,20,1.0,14,6,75.0,True,True
current,touch_first_t0.55_ask60_book0.65,9,20,19,0.95,15,4,200.0,True,True
current,touch_first_t0.55_ask60_book0.65,10,20,20,1.0,12,8,-164.0,False,True
current,touch_first_t0.55_ask60_book0.65,11,20,20,1.0,13,7,-73.0,False,True
current,touch_first_t0.55_ask60_book0.65,12,20,20,1.0,16,4,258.0,True,True
current,touch_first_t0.55_ask60_book0.65,13,20,20,1.0,17,3,285.0,True,True
current,touch_first_t0.55_ask60_book0.65,14,20,20,1.0,11,9,-260.0,False,True
current,touch_first_t0.55_ask60_book0.65,15,20,20,1.0,15,5,129.0,True,True
current,touch_first_t0.55_ask60_book0.65,16,6,6,1.0,3,3,-119.0,False,True
v21,touch_first_t0.55_ask60_book0.65,0,20,19,0.95,16,3,223.0,True,True
v21,touch_first_t0.55_ask60_book0.65,1,20,20,1.0,11,9,-283.0,False,True
v21,touch_first_t0.55_ask60_book0.65,2,20,20,1.0,13,7,-104.0,False,True
v21,touch_first_t0.55_ask60_book0.65,3,20,20,1.0,13,7,-84.0,False,True
v21,touch_first_t0.55_ask60_book0.65,4,20,20,1.0,14,6,32.0,True,True
v21,touch_first_t0.55_ask60_book0.65,5,20,20,1.0,14,6,40.0,True,True
v21,touch_first_t0.55_ask60_book0.65,6,20,20,1.0,17,3,343.0,True,True
v21,touch_first_t0.55_ask60_book0.65,7,20,20,1.0,16,4,230.0,True,True
v21,touch_first_t0.55_ask60_book0.65,8,20,20,1.0,10,10,-332.0,False,True
v21,touch_first_t0.55_ask60_book0.65,9,20,20,1.0,17,3,292.0,True,True
v21,touch_first_t0.55_ask60_book0.65,10,20,19,0.95,14,5,31.0,True,True
v21,touch_first_t0.55_ask60_book0.65,11,1,1,1.0,1,0,37.0,True,True
current,touch_first_t0.55_ask65_book0.5,0,20,20,1.0,13,7,-11.0,False,True
current,touch_first_t0.55_ask65_book0.5,1,20,20,1.0,14,6,61.0,True,True
current,touch_first_t0.55_ask65_book0.5,2,20,20,1.0,15,5,139.0,True,True
current,touch_first_t0.55_ask65_book0.5,3,20,20,1.0,16,4,274.0,True,True
current,touch_first_t0.55_ask65_book0.5,4,20,20,1.0,12,8,-114.0,False,True
current,touch_first_t0.55_ask65_book0.5,5,20,20,1.0,12,8,-121.0,False,True
current,touch_first_t0.55_ask65_book0.5,6,20,20,1.0,16,4,226.0,True,True
current,touch_first_t0.55_ask65_book0.5,7,20,19,0.95,17,2,406.0,True,True
current,touch_first_t0.55_ask65_book0.5,8,20,20,1.0,13,7,-19.0,False,True
current,touch_first_t0.55_ask65_book0.5,9,20,19,0.95,15,4,200.0,True,True
current,touch_first_t0.55_ask65_book0.5,10,20,20,1.0,12,8,-157.0,False,True
current,touch_first_t0.55_ask65_book0.5,11,20,20,1.0,13,7,-71.0,False,True
current,touch_first_t0.55_ask65_book0.5,12,20,20,1.0,15,5,178.0,True,True
current,touch_first_t0.55_ask65_book0.5,13,20,20,1.0,17,3,285.0,True,True
current,touch_first_t0.55_ask65_book0.5,14,20,20,1.0,11,9,-260.0,False,True
current,touch_first_t0.55_ask65_book0.5,15,20,20,1.0,15,5,129.0,True,True
current,touch_first_t0.55_ask65_book0.5,16,6,6,1.0,3,3,-119.0,False,True
v21,touch_first_t0.55_ask65_book0.5,0,20,19,0.95,16,3,259.0,True,True
v21,touch_first_t0.55_ask65_book0.5,1,20,20,1.0,11,9,-283.0,False,True
v21,touch_first_t0.55_ask65_book0.5,2,20,20,1.0,13,7,-104.0,False,True
v21,touch_first_t0.55_ask65_book0.5,3,20,20,1.0,14,6,28.0,True,True
v21,touch_first_t0.55_ask65_book0.5,4,20,20,1.0,14,6,48.0,True,True
v21,touch_first_t0.55_ask65_book0.5,5,20,20,1.0,14,6,40.0,True,True
v21,touch_first_t0.55_ask65_book0.5,6,20,20,1.0,17,3,343.0,True,True
v21,touch_first_t0.55_ask65_book0.5,7,20,20,1.0,16,4,251.0,True,True
v21,touch_first_t0.55_ask65_book0.5,8,20,20,1.0,10,10,-332.0,False,True
v21,touch_first_t0.55_ask65_book0.5,9,20,20,1.0,17,3,319.0,True,True
v21,touch_first_t0.55_ask65_book0.5,10,20,19,0.95,14,5,42.0,True,True
v21,touch_first_t0.55_ask65_book0.5,11,1,1,1.0,1,0,37.0,True,True
current,touch_first_t0.55_ask65_book0.55,0,20,20,1.0,13,7,-11.0,False,True
current,touch_first_t0.55_ask65_book0.55,1,20,20,1.0,14,6,61.0,True,True
current,touch_first_t0.55_ask65_book0.55,2,20,20,1.0,15,5,139.0,True,True
current,touch_first_t0.55_ask65_book0.55,3,20,20,1.0,16,4,274.0,True,True
current,touch_first_t0.55_ask65_book0.55,4,20,20,1.0,12,8,-114.0,False,True
current,touch_first_t0.55_ask65_book0.55,5,20,20,1.0,12,8,-121.0,False,True
current,touch_first_t0.55_ask65_book0.55,6,20,20,1.0,16,4,226.0,True,True
current,touch_first_t0.55_ask65_book0.55,7,20,19,0.95,16,3,297.0,True,True
current,touch_first_t0.55_ask65_book0.55,8,20,20,1.0,14,6,75.0,True,True
current,touch_first_t0.55_ask65_book0.55,9,20,19,0.95,15,4,200.0,True,True
current,touch_first_t0.55_ask65_book0.55,10,20,20,1.0,12,8,-164.0,False,True
current,touch_first_t0.55_ask65_book0.55,11,20,20,1.0,13,7,-71.0,False,True
current,touch_first_t0.55_ask65_book0.55,12,20,20,1.0,16,4,258.0,True,True
current,touch_first_t0.55_ask65_book0.55,13,20,20,1.0,17,3,285.0,True,True
current,touch_first_t0.55_ask65_book0.55,14,20,20,1.0,11,9,-260.0,False,True
current,touch_first_t0.55_ask65_book0.55,15,20,20,1.0,15,5,129.0,True,True
current,touch_first_t0.55_ask65_book0.55,16,6,6,1.0,3,3,-119.0,False,True
v21,touch_first_t0.55_ask65_book0.55,0,20,19,0.95,16,3,259.0,True,True
v21,touch_first_t0.55_ask65_book0.55,1,20,20,1.0,11,9,-283.0,False,True
v21,touch_first_t0.55_ask65_book0.55,2,20,20,1.0,13,7,-104.0,False,True
v21,touch_first_t0.55_ask65_book0.55,3,20,20,1.0,14,6,28.0,True,True
v21,touch_first_t0.55_ask65_book0.55,4,20,20,1.0,14,6,48.0,True,True
v21,touch_first_t0.55_ask65_book0.55,5,20,20,1.0,14,6,40.0,True,True
v21,touch_first_t0.55_ask65_book0.55,6,20,20,1.0,17,3,343.0,True,True
v21,touch_first_t0.55_ask65_book0.55,7,20,20,1.0,16,4,251.0,True,True
v21,touch_first_t0.55_ask65_book0.55,8,20,20,1.0,10,10,-332.0,False,True
v21,touch_first_t0.55_ask65_book0.55,9,20,20,1.0,17,3,319.0,True,True
v21,touch_first_t0.55_ask65_book0.55,10,20,19,0.95,14,5,42.0,True,True
v21,touch_first_t0.55_ask65_book0.55,11,1,1,1.0,1,0,37.0,True,True
current,touch_first_t0.55_ask65_book0.6,0,20,20,1.0,12,8,-123.0,False,True
current,touch_first_t0.55_ask65_book0.6,1,20,20,1.0,14,6,59.0,True,True
current,touch_first_t0.55_ask65_book0.6,2,20,20,1.0,15,5,139.0,True,True
current,touch_first_t0.55_ask65_book0.6,3,20,20,1.0,16,4,274.0,True,True
current,touch_first_t0.55_ask65_book0.6,4,20,20,1.0,12,8,-117.0,False,True
current,touch_first_t0.55_ask65_book0.6,5,20,20,1.0,12,8,-129.0,False,True
current,touch_first_t0.55_ask65_book0.6,6,20,20,1.0,16,4,220.0,True,True
current,touch_first_t0.55_ask65_book0.6,7,20,19,0.95,16,3,297.0,True,True
current,touch_first_t0.55_ask65_book0.6,8,20,20,1.0,14,6,75.0,True,True
current,touch_first_t0.55_ask65_book0.6,9,20,19,0.95,15,4,200.0,True,True
current,touch_first_t0.55_ask65_book0.6,10,20,20,1.0,12,8,-164.0,False,True
current,touch_first_t0.55_ask65_book0.6,11,20,20,1.0,13,7,-73.0,False,True
current,touch_first_t0.55_ask65_book0.6,12,20,20,1.0,16,4,258.0,True,True
current,touch_first_t0.55_ask65_book0.6,13,20,20,1.0,17,3,285.0,True,True
current,touch_first_t0.55_ask65_book0.6,14,20,20,1.0,11,9,-260.0,False,True
current,touch_first_t0.55_ask65_book0.6,15,20,20,1.0,15,5,129.0,True,True
current,touch_first_t0.55_ask65_book0.6,16,6,6,1.0,3,3,-119.0,False,True
v21,touch_first_t0.55_ask65_book0.6,0,20,19,0.95,16,3,223.0,True,True
v21,touch_first_t0.55_ask65_book0.6,1,20,20,1.0,11,9,-283.0,False,True
v21,touch_first_t0.55_ask65_book0.6,2,20,20,1.0,13,7,-104.0,False,True
v21,touch_first_t0.55_ask65_book0.6,3,20,20,1.0,13,7,-84.0,False,True
v21,touch_first_t0.55_ask65_book0.6,4,20,20,1.0,14,6,32.0,True,True
v21,touch_first_t0.55_ask65_book0.6,5,20,20,1.0,14,6,40.0,True,True
v21,touch_first_t0.55_ask65_book0.6,6,20,20,1.0,17,3,343.0,True,True
v21,touch_first_t0.55_ask65_book0.6,7,20,20,1.0,16,4,230.0,True,True
v21,touch_first_t0.55_ask65_book0.6,8,20,20,1.0,10,10,-332.0,False,True
v21,touch_first_t0.55_ask65_book0.6,9,20,20,1.0,17,3,292.0,True,True
v21,touch_first_t0.55_ask65_book0.6,10,20,19,0.95,14,5,31.0,True,True
v21,touch_first_t0.55_ask65_book0.6,11,1,1,1.0,1,0,37.0,True,True
current,touch_first_t0.55_ask65_book0.65,0,20,20,1.0,12,8,-123.0,False,True
current,touch_first_t0.55_ask65_book0.65,1,20,20,1.0,14,6,59.0,True,True
current,touch_first_t0.55_ask65_book0.65,2,20,20,1.0,15,5,139.0,True,True
current,touch_first_t0.55_ask65_book0.65,3,20,20,1.0,16,4,274.0,True,True
current,touch_first_t0.55_ask65_book0.65,4,20,20,1.0,12,8,-117.0,False,True
current,touch_first_t0.55_ask65_book0.65,5,20,20,1.0,12,8,-129.0,False,True
current,touch_first_t0.55_ask65_book0.65,6,20,20,1.0,16,4,220.0,True,True
current,touch_first_t0.55_ask65_book0.65,7,20,19,0.95,16,3,297.0,True,True
current,touch_first_t0.55_ask65_book0.65,8,20,20,1.0,14,6,75.0,True,True
current,touch_first_t0.55_ask65_book0.65,9,20,19,0.95,15,4,200.0,True,True
current,touch_first_t0.55_ask65_book0.65,10,20,20,1.0,12,8,-164.0,False,True
current,touch_first_t0.55_ask65_book0.65,11,20,20,1.0,13,7,-73.0,False,True
current,touch_first_t0.55_ask65_book0.65,12,20,20,1.0,16,4,258.0,True,True
current,touch_first_t0.55_ask65_book0.65,13,20,20,1.0,17,3,285.0,True,True
current,touch_first_t0.55_ask65_book0.65,14,20,20,1.0,11,9,-260.0,False,True
current,touch_first_t0.55_ask65_book0.65,15,20,20,1.0,15,5,129.0,True,True
current,touch_first_t0.55_ask65_book0.65,16,6,6,1.0,3,3,-119.0,False,True
v21,touch_first_t0.55_ask65_book0.65,0,20,19,0.95,16,3,223.0,True,True
v21,touch_first_t0.55_ask65_book0.65,1,20,20,1.0,11,9,-283.0,False,True
v21,touch_first_t0.55_ask65_book0.65,2,20,20,1.0,13,7,-104.0,False,True
v21,touch_first_t0.55_ask65_book0.65,3,20,20,1.0,13,7,-84.0,False,True
v21,touch_first_t0.55_ask65_book0.65,4,20,20,1.0,14,6,32.0,True,True
v21,touch_first_t0.55_ask65_book0.65,5,20,20,1.0,14,6,40.0,True,True
v21,touch_first_t0.55_ask65_book0.65,6,20,20,1.0,17,3,343.0,True,True
v21,touch_first_t0.55_ask65_book0.65,7,20,20,1.0,16,4,230.0,True,True
v21,touch_first_t0.55_ask65_book0.65,8,20,20,1.0,10,10,-332.0,False,True
v21,touch_first_t0.55_ask65_book0.65,9,20,20,1.0,17,3,292.0,True,True
v21,touch_first_t0.55_ask65_book0.65,10,20,19,0.95,14,5,31.0,True,True
v21,touch_first_t0.55_ask65_book0.65,11,1,1,1.0,1,0,37.0,True,True
