dataset,candidate,label,filter_count,all_base_markets,all_markets,all_wins,all_losses,all_accuracy,all_coverage,all_wilson95_lower,all_median_ask,all_mean_ask,all_p75_ask,all_ask_ge_95,all_ask_eq_100,all_median_seconds_to_close,all_entry_fee_cents,all_ask_cost_cents,all_entry_cost_cents,all_gross_pnl_cents,all_net_pnl_cents,all_gross_roi_on_ask,all_net_roi_on_cost,all_net_edge_per_selected_cents,all_net_edge_per_base_market_cents,all_fee_aware_break_even_accuracy,all_accuracy_minus_break_even,train_base_markets,train_markets,train_wins,train_losses,train_accuracy,train_coverage,train_wilson95_lower,train_median_ask,train_mean_ask,train_p75_ask,train_ask_ge_95,train_ask_eq_100,train_median_seconds_to_close,train_entry_fee_cents,train_ask_cost_cents,train_entry_cost_cents,train_gross_pnl_cents,train_net_pnl_cents,train_gross_roi_on_ask,train_net_roi_on_cost,train_net_edge_per_selected_cents,train_net_edge_per_base_market_cents,train_fee_aware_break_even_accuracy,train_accuracy_minus_break_even,validation_base_markets,validation_markets,validation_wins,validation_losses,validation_accuracy,validation_coverage,validation_wilson95_lower,validation_median_ask,validation_mean_ask,validation_p75_ask,validation_ask_ge_95,validation_ask_eq_100,validation_median_seconds_to_close,validation_entry_fee_cents,validation_ask_cost_cents,validation_entry_cost_cents,validation_gross_pnl_cents,validation_net_pnl_cents,validation_gross_roi_on_ask,validation_net_roi_on_cost,validation_net_edge_per_selected_cents,validation_net_edge_per_base_market_cents,validation_fee_aware_break_even_accuracy,validation_accuracy_minus_break_even,holdout_base_markets,holdout_markets,holdout_wins,holdout_losses,holdout_accuracy,holdout_coverage,holdout_wilson95_lower,holdout_median_ask,holdout_mean_ask,holdout_p75_ask,holdout_ask_ge_95,holdout_ask_eq_100,holdout_median_seconds_to_close,holdout_entry_fee_cents,holdout_ask_cost_cents,holdout_entry_cost_cents,holdout_gross_pnl_cents,holdout_net_pnl_cents,holdout_gross_roi_on_ask,holdout_net_roi_on_cost,holdout_net_edge_per_selected_cents,holdout_net_edge_per_base_market_cents,holdout_fee_aware_break_even_accuracy,holdout_accuracy_minus_break_even,coverage_pass,all_splits_positive,oos_positive
v21,book_margin__rv15_minus_rv30_le_m10,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_minus_rv30<=-10,1,221,101,76,25,0.7524752475247525,0.45701357466063347,0.6600972132973754,70.0,70.74257425742574,75.0,0,0,719.415009,190.0,7145.0,7335.0,455.0,265.0,0.06368089573128062,0.03612815269256987,2.623762376237624,1.1990950226244343,0.7262376237623764,0.02623762376237604,132,63,43,20,0.6825396825396826,0.4772727272727273,0.5599646825583142,67.0,69.53968253968254,73.5,0,0,779.099908,121.0,4381.0,4502.0,-81.0,-202.0,-0.018488929468157955,-0.04486894713460684,-3.2063492063492065,-1.5303030303030303,0.7146031746031747,-0.03206349206349213,44,20,17,3,0.85,0.45454545454545453,0.639581135259243,67.0,70.15,75.5,0,0,689.5355045,38.0,1403.0,1441.0,297.0,259.0,0.21168923734853884,0.17973629424011103,12.95,5.886363636363637,0.7204999999999999,0.12950000000000006,45,18,16,2,0.8888888888888888,0.4,0.6720023486982118,72.5,75.61111111111111,84.0,0,0,599.5738755,31.0,1361.0,1392.0,239.0,208.0,0.17560617193240263,0.14942528735632185,11.555555555555555,4.622222222222222,0.7733333333333334,0.11555555555555541,False,False,True
v21,book_margin__rv15_minus_rv30_le_0,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_minus_rv30<=0,1,221,175,127,48,0.7257142857142858,0.7918552036199095,0.6552984641092499,67.0,69.91428571428571,74.0,2,0,719.838602,329.0,12235.0,12564.0,465.0,136.0,0.0380057212913772,0.010824578159821713,0.7771428571428571,0.6153846153846154,0.7179428571428571,0.007771428571428651,132,101,71,30,0.7029702970297029,0.7651515151515151,0.6077495802310494,67.0,69.39603960396039,74.0,1,0,779.099908,193.0,7009.0,7202.0,91.0,-102.0,0.012983307176487373,-0.01416273257428492,-1.00990099009901,-0.7727272727272727,0.713069306930693,-0.010099009900990108,44,39,29,10,0.7435897435897436,0.8863636363636364,0.5891834407831603,65.0,68.07692307692308,71.5,0,0,779.364427,74.0,2655.0,2729.0,245.0,171.0,0.09227871939736347,0.06266031513374863,4.384615384615385,3.8863636363636362,0.6997435897435897,0.04384615384615387,45,35,27,8,0.7714285714285715,0.7777777777777778,0.6098268310800976,71.0,73.45714285714286,78.5,1,0,659.139432,62.0,2571.0,2633.0,129.0,67.0,0.050175029171528586,0.02544625902012913,1.9142857142857144,1.488888888888889,0.7522857142857143,0.019142857142857128,False,False,True
v21,book_margin__rv15_minus_rv30_ge_0,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_minus_rv30>=0,1,221,163,123,40,0.754601226993865,0.7375565610859729,0.6831798514576098,68.0,71.97546012269939,78.0,2,0,719.605151,298.0,11732.0,12030.0,568.0,270.0,0.0484145925673372,0.022443890274314215,1.656441717791411,1.2217194570135748,0.738036809815951,0.016564417177914015,132,100,77,23,0.77,0.7575757575757576,0.6784561697712623,69.0,72.51,78.0,1,0,719.5646865,181.0,7251.0,7432.0,449.0,268.0,0.061922493449179425,0.03606027987082885,2.68,2.0303030303030303,0.7432000000000001,0.026799999999999935,44,32,23,9,0.71875,0.7272727272727273,0.5462549057408342,67.0,70.375,77.25,1,0,719.2061719999999,61.0,2252.0,2313.0,48.0,-13.0,0.021314387211367674,-0.005620406398616515,-0.40625,-0.29545454545454547,0.7228125,-0.004062499999999969,45,31,23,8,0.7419354838709677,0.6888888888888889,0.567538641905662,68.0,71.90322580645162,79.5,0,0,779.190224,56.0,2229.0,2285.0,71.0,15.0,0.031852848811126065,0.006564551422319475,0.4838709677419355,0.3333333333333333,0.7370967741935485,0.004838709677419284,False,False,False
v21,book_margin__rv15_minus_rv30_ge_10,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_minus_rv30>=10,1,221,85,61,24,0.7176470588235294,0.38461538461538464,0.6141607593275837,71.0,73.23529411764706,80.0,3,0,719.605151,153.0,6225.0,6378.0,-125.0,-278.0,-0.020080321285140562,-0.04358733145186579,-3.2705882352941176,-1.257918552036199,0.7503529411764706,-0.03270588235294114,132,63,45,18,0.7142857142857143,0.4772727272727273,0.5929728343259287,70.0,72.17460317460318,77.0,1,0,719.940599,114.0,4547.0,4661.0,-47.0,-161.0,-0.010336485594897735,-0.0345419437888865,-2.5555555555555554,-1.2196969696969697,0.7398412698412701,-0.025555555555555776,44,16,12,4,0.75,0.36363636363636365,0.5050168346449122,74.0,77.125,85.5,2,0,629.6332555,27.0,1234.0,1261.0,-34.0,-61.0,-0.027552674230145867,-0.04837430610626487,-3.8125,-1.3863636363636365,0.7881250000000001,-0.038125000000000075,45,6,4,2,0.6666666666666666,0.13333333333333333,0.299993315138392,73.0,74.0,79.25,0,0,809.5633829999999,12.0,444.0,456.0,-44.0,-56.0,-0.0990990990990991,-0.12280701754385964,-9.333333333333334,-1.2444444444444445,0.7599999999999999,-0.09333333333333327,False,False,False
v21,book_margin__rv15_over_rv30_le_1__rv30_over_rv60_le_1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30<=1; rv30_over_rv60<=1,2,221,111,80,31,0.7207207207207207,0.502262443438914,0.630951748750832,67.0,70.29729729729729,75.0,1,0,659.95806,206.0,7803.0,8009.0,197.0,-9.0,0.025246699987184415,-0.0011237357972281184,-0.08108108108108109,-0.04072398190045249,0.7215315315315316,-0.0008108108108109136,132,61,38,23,0.6229508196721312,0.4621212121212121,0.49747857841819165,66.0,68.78688524590164,74.0,0,0,719.134505,117.0,4196.0,4313.0,-396.0,-513.0,-0.09437559580552908,-0.11894273127753303,-8.40983606557377,-3.8863636363636362,0.7070491803278689,-0.08409836065573773,44,25,22,3,0.88,0.5681818181818182,0.7004420607907267,65.0,68.56,72.0,0,0,719.717909,47.0,1714.0,1761.0,486.0,439.0,0.28354725787631274,0.249290176036343,17.56,9.977272727272727,0.7044,0.17559999999999998,45,25,20,5,0.8,0.5555555555555556,0.6086904963045967,71.0,75.72,86.0,1,0,479.868481,42.0,1893.0,1935.0,107.0,65.0,0.05652403592181722,0.03359173126614987,2.6,1.4444444444444444,0.7739999999999999,0.026000000000000134,False,False,True
v21,book_margin__rv15_over_rv30_ge_1__rv30_over_rv60_ge_1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30>=1; rv30_over_rv60>=1,2,221,85,69,16,0.8117647058823529,0.38461538461538464,0.7158897563059701,72.0,74.91764705882353,85.0,5,0,719.677835,147.0,6368.0,6515.0,532.0,385.0,0.0835427135678392,0.059094397544128936,4.529411764705882,1.742081447963801,0.7664705882352942,0.04529411764705871,132,58,51,7,0.8793103448275862,0.4393939393939394,0.7712064595403911,72.0,76.56896551724138,89.0,4,0,719.5646865,96.0,4441.0,4537.0,659.0,563.0,0.1483900022517451,0.12409080890456249,9.706896551724139,4.265151515151516,0.7822413793103449,0.09706896551724131,44,16,10,6,0.625,0.36363636363636365,0.38641040545502725,66.0,69.25,76.25,1,0,689.3646925,31.0,1108.0,1139.0,-108.0,-139.0,-0.09747292418772563,-0.12203687445127305,-8.6875,-3.159090909090909,0.711875,-0.08687500000000004,45,11,8,3,0.7272727272727273,0.24444444444444444,0.43435469882387095,73.0,74.45454545454545,81.0,0,0,839.291121,20.0,819.0,839.0,-19.0,-39.0,-0.0231990231990232,-0.04648390941597139,-3.5454545454545454,-0.8666666666666667,0.7627272727272728,-0.035454545454545516,False,False,False
v21,book_margin__rv15_over_rv30_le_0p8__rv_sigma_t_15m_le_100,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30<=0.8; rv_sigma_t_15m<=100,2,221,83,62,21,0.7469879518072289,0.3755656108597285,0.643977037833542,70.0,72.12048192771084,77.5,0,0,599.539878,153.0,5986.0,6139.0,214.0,61.0,0.03575008352823254,0.00993647173806809,0.7349397590361446,0.27601809954751133,0.7396385542168674,0.007349397590361462,132,44,28,16,0.6363636363636364,0.3333333333333333,0.48866376879043444,67.0,70.68181818181819,76.25,0,0,599.4725695,84.0,3110.0,3194.0,-310.0,-394.0,-0.09967845659163987,-0.12335629304946776,-8.954545454545455,-2.984848484848485,0.7259090909090908,-0.08954545454545448,44,17,14,3,0.8235294117647058,0.38636363636363635,0.5897054143116587,67.0,69.88235294117646,75.0,0,0,659.365421,32.0,1188.0,1220.0,212.0,180.0,0.17845117845117844,0.14754098360655737,10.588235294117647,4.090909090909091,0.7176470588235295,0.10588235294117632,45,22,20,2,0.9090909090909091,0.4888888888888889,0.7218505315839417,74.5,76.72727272727273,86.75,0,0,539.478212,37.0,1688.0,1725.0,312.0,275.0,0.1848341232227488,0.15942028985507245,12.5,6.111111111111111,0.7840909090909091,0.125,False,False,True
v21,book_margin__rv15_over_rv30_ge_1p2__rv_sigma_t_15m_ge_75,choose=book_p_side; book_p_side>=0.6; fee_edge>=-100c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30>=1.2; rv_sigma_t_15m>=75,2,221,39,29,10,0.7435897435897436,0.17647058823529413,0.5891834407831603,69.0,71.46153846153847,74.0,1,0,719.677835,75.0,2787.0,2862.0,113.0,38.0,0.040545389307499104,0.013277428371767994,0.9743589743589743,0.17194570135746606,0.7338461538461539,0.009743589743589687,132,30,22,8,0.7333333333333333,0.22727272727272727,0.555520383048111,68.5,70.7,72.0,1,0,719.5998784999999,58.0,2121.0,2179.0,79.0,21.0,0.037246581801037244,0.009637448370812299,0.7,0.1590909090909091,0.7263333333333333,0.007000000000000006,44,7,6,1,0.8571428571428571,0.1590909090909091,0.48687217072568106,74.0,75.28571428571429,77.0,0,0,719.677835,13.0,527.0,540.0,73.0,60.0,0.13851992409867173,0.1111111111111111,8.571428571428571,1.3636363636363635,0.7714285714285714,0.08571428571428574,45,2,1,1,0.5,0.044444444444444446,0.09453120573423071,69.5,69.5,70.75,0,0,740.498054,4.0,139.0,143.0,-39.0,-43.0,-0.2805755395683453,-0.3006993006993007,-21.5,-0.9555555555555556,0.715,-0.21499999999999997,False,False,False
v21,book_edge_m5,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0,0,221,219,156,63,0.7123287671232876,0.9909502262443439,0.6491214398502179,66.0,67.32420091324201,70.5,0,0,779.813589,431.0,14744.0,15175.0,856.0,425.0,0.05805751492132393,0.02800658978583196,1.9406392694063928,1.9230769230769231,0.6929223744292238,0.019406392694063856,132,131,90,41,0.6870229007633588,0.9924242424242424,0.6032467934308663,66.0,67.33587786259542,71.0,0,0,779.94713,259.0,8821.0,9080.0,179.0,-80.0,0.020292483845369007,-0.00881057268722467,-0.6106870229007634,-0.6060606060606061,0.6931297709923665,-0.006106870229007688,44,44,32,12,0.7272727272727273,1.0,0.581511269075488,64.5,65.93181818181819,67.0,0,0,779.7111965,87.0,2901.0,2988.0,299.0,212.0,0.10306790761806274,0.07095046854082998,4.818181818181818,4.818181818181818,0.6790909090909091,0.048181818181818215,45,44,34,10,0.7727272727272727,0.9777777777777777,0.6300764193536366,67.0,68.68181818181819,71.25,0,0,779.378346,85.0,3022.0,3107.0,378.0,293.0,0.12508272667107875,0.09430318635339556,6.659090909090909,6.511111111111111,0.7061363636363637,0.06659090909090903,True,False,True
v21,book_edge_m5__rv15_over_rv30_le_0p8,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30<=0.8,1,221,90,68,22,0.7555555555555555,0.4072398190045249,0.6575162887069911,70.0,71.62222222222222,77.0,1,0,599.709163,166.0,6446.0,6612.0,354.0,188.0,0.054917778467266525,0.028433151845130067,2.088888888888889,0.8506787330316742,0.7346666666666666,0.020888888888888957,132,51,34,17,0.6666666666666666,0.38636363636363635,0.529683778569708,66.0,70.0,75.5,1,0,599.873514,97.0,3570.0,3667.0,-170.0,-267.0,-0.047619047619047616,-0.07281156258521952,-5.235294117647059,-2.022727272727273,0.7190196078431375,-0.052352941176470824,44,17,14,3,0.8235294117647058,0.38636363636363635,0.5897054143116587,67.0,69.88235294117646,75.0,0,0,659.365421,32.0,1188.0,1220.0,212.0,180.0,0.17845117845117844,0.14754098360655737,10.588235294117647,4.090909090909091,0.7176470588235295,0.10588235294117632,45,22,20,2,0.9090909090909091,0.4888888888888889,0.7218505315839417,74.5,76.72727272727273,86.75,0,0,539.478212,37.0,1688.0,1725.0,312.0,275.0,0.1848341232227488,0.15942028985507245,12.5,6.111111111111111,0.7840909090909091,0.125,False,False,True
v21,book_edge_m5__rv15_over_rv30_le_1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30<=1,1,221,175,127,48,0.7257142857142858,0.7918552036199095,0.6552984641092499,67.0,69.91428571428571,74.0,2,0,719.838602,329.0,12235.0,12564.0,465.0,136.0,0.0380057212913772,0.010824578159821713,0.7771428571428571,0.6153846153846154,0.7179428571428571,0.007771428571428651,132,101,71,30,0.7029702970297029,0.7651515151515151,0.6077495802310494,67.0,69.39603960396039,74.0,1,0,779.099908,193.0,7009.0,7202.0,91.0,-102.0,0.012983307176487373,-0.01416273257428492,-1.00990099009901,-0.7727272727272727,0.713069306930693,-0.010099009900990108,44,39,29,10,0.7435897435897436,0.8863636363636364,0.5891834407831603,65.0,68.07692307692308,71.5,0,0,779.364427,74.0,2655.0,2729.0,245.0,171.0,0.09227871939736347,0.06266031513374863,4.384615384615385,3.8863636363636362,0.6997435897435897,0.04384615384615387,45,35,27,8,0.7714285714285715,0.7777777777777778,0.6098268310800976,71.0,73.45714285714286,78.5,1,0,659.139432,62.0,2571.0,2633.0,129.0,67.0,0.050175029171528586,0.02544625902012913,1.9142857142857144,1.488888888888889,0.7522857142857143,0.019142857142857128,False,False,True
v21,book_edge_m5__rv15_over_rv30_le_1p2,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30<=1.2,1,221,216,156,60,0.7222222222222222,0.9773755656108597,0.6590043650560222,66.0,68.26851851851852,71.0,0,0,779.5122034999999,416.0,14746.0,15162.0,854.0,438.0,0.057914010579140106,0.02888800949742778,2.0277777777777777,1.9819004524886878,0.7019444444444445,0.020277777777777728,132,128,89,39,0.6953125,0.9696969696969697,0.610848991608053,66.0,68.4296875,71.25,0,0,779.7981850000001,247.0,8759.0,9006.0,141.0,-106.0,0.01609772805114739,-0.01176993115700644,-0.828125,-0.803030303030303,0.70359375,-0.008281250000000018,44,44,32,12,0.7272727272727273,1.0,0.581511269075488,64.5,66.22727272727273,67.0,0,0,779.492575,86.0,2914.0,3000.0,286.0,200.0,0.09814687714481812,0.06666666666666667,4.545454545454546,4.545454545454546,0.6818181818181818,0.045454545454545525,45,44,35,9,0.7954545454545454,0.9777777777777777,0.6549942193889834,67.5,69.8409090909091,73.75,0,0,779.202374,83.0,3073.0,3156.0,427.0,344.0,0.13895216400911162,0.10899873257287707,7.818181818181818,7.644444444444445,0.7172727272727273,0.07818181818181813,True,False,True
v21,book_edge_m5__rv15_over_rv30_ge_0p8,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30>=0.8,1,221,212,153,59,0.7216981132075472,0.9592760180995475,0.6578340217176867,67.0,68.70754716981132,72.0,1,0,779.466635,408.0,14566.0,14974.0,734.0,326.0,0.05039132225731155,0.021771069854414318,1.5377358490566038,1.4751131221719458,0.7063207547169812,0.015377358490565984,132,128,89,39,0.6953125,0.9696969696969697,0.610848991608053,67.0,68.4296875,72.0,0,0,779.7485535000001,250.0,8759.0,9009.0,141.0,-109.0,0.01609772805114739,-0.0120990120990121,-0.8515625,-0.8257575757575758,0.703828125,-0.008515625000000027,44,43,32,11,0.7441860465116279,0.9772727272727273,0.5976159650115332,65.0,68.37209302325581,71.0,1,0,779.364427,81.0,2940.0,3021.0,260.0,179.0,0.08843537414965986,0.05925190334326382,4.162790697674419,4.068181818181818,0.7025581395348838,0.04162790697674412,45,41,32,9,0.7804878048780488,0.9111111111111111,0.6329499401177383,67.0,69.92682926829268,77.0,0,0,779.214524,77.0,2867.0,2944.0,333.0,256.0,0.11614928496686432,0.08695652173913043,6.2439024390243905,5.688888888888889,0.718048780487805,0.06243902439024385,True,False,True
v21,book_edge_m5__rv15_over_rv30_ge_1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30>=1,1,221,163,123,40,0.754601226993865,0.7375565610859729,0.6831798514576098,68.0,71.97546012269939,78.0,2,0,719.605151,298.0,11732.0,12030.0,568.0,270.0,0.0484145925673372,0.022443890274314215,1.656441717791411,1.2217194570135748,0.738036809815951,0.016564417177914015,132,100,77,23,0.77,0.7575757575757576,0.6784561697712623,69.0,72.51,78.0,1,0,719.5646865,181.0,7251.0,7432.0,449.0,268.0,0.061922493449179425,0.03606027987082885,2.68,2.0303030303030303,0.7432000000000001,0.026799999999999935,44,32,23,9,0.71875,0.7272727272727273,0.5462549057408342,67.0,70.375,77.25,1,0,719.2061719999999,61.0,2252.0,2313.0,48.0,-13.0,0.021314387211367674,-0.005620406398616515,-0.40625,-0.29545454545454547,0.7228125,-0.004062499999999969,45,31,23,8,0.7419354838709677,0.6888888888888889,0.567538641905662,68.0,71.90322580645162,79.5,0,0,779.190224,56.0,2229.0,2285.0,71.0,15.0,0.031852848811126065,0.006564551422319475,0.4838709677419355,0.3333333333333333,0.7370967741935485,0.004838709677419284,False,False,False
v21,book_edge_m5__rv15_over_rv30_ge_1p2,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv15_over_rv30>=1.2,1,221,61,45,16,0.7377049180327869,0.27601809954751133,0.6156325821638563,72.0,74.63934426229508,81.0,5,0,659.457208,109.0,4553.0,4662.0,-53.0,-162.0,-0.0116406764770481,-0.03474903474903475,-2.6557377049180326,-0.7330316742081447,0.7642622950819672,-0.026557377049180264,132,38,29,9,0.7631578947368421,0.2878787878787879,0.6079318763676019,69.5,72.94736842105263,79.0,2,0,719.0865265,70.0,2772.0,2842.0,128.0,58.0,0.046176046176046176,0.02040816326530612,1.5263157894736843,0.4393939393939394,0.7478947368421053,0.015263157894736867,44,12,10,2,0.8333333333333334,0.2727272727272727,0.5519691377470266,77.5,81.0,92.75,3,0,539.790333,19.0,972.0,991.0,28.0,9.0,0.02880658436213992,0.009081735620585268,0.75,0.20454545454545456,0.8258333333333333,0.007500000000000062,45,11,6,5,0.5454545454545454,0.24444444444444444,0.28009153740932197,72.0,73.54545454545455,78.0,0,0,659.437657,20.0,809.0,829.0,-209.0,-229.0,-0.2583436341161928,-0.2762364294330519,-20.818181818181817,-5.088888888888889,0.7536363636363638,-0.20818181818181836,False,False,False
v21,book_edge_m5__rv30_over_rv60_le_0p8,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv30_over_rv60<=0.8,1,221,57,39,18,0.6842105263157895,0.2579185520361991,0.5552022530213655,68.0,71.82456140350877,79.0,1,0,659.914996,104.0,4094.0,4198.0,-194.0,-298.0,-0.04738641914997557,-0.07098618389709385,-5.228070175438597,-1.3484162895927603,0.7364912280701755,-0.05228070175438604,132,35,21,14,0.6,0.26515151515151514,0.435727090128925,66.0,70.25714285714285,74.0,1,0,659.289308,66.0,2459.0,2525.0,-359.0,-425.0,-0.14599430662871085,-0.16831683168316833,-12.142857142857142,-3.2196969696969697,0.7214285714285714,-0.12142857142857144,44,8,8,0,1.0,0.18181818181818182,0.6755924351161198,80.0,76.375,84.0,0,0,719.482808,13.0,611.0,624.0,189.0,176.0,0.309328968903437,0.28205128205128205,22.0,4.0,0.78,0.21999999999999997,45,14,10,4,0.7142857142857143,0.3111111111111111,0.4535091567010681,70.5,73.14285714285714,80.5,0,0,779.166385,25.0,1024.0,1049.0,-24.0,-49.0,-0.0234375,-0.04671115347950429,-3.5,-1.0888888888888888,0.7492857142857144,-0.03500000000000014,False,False,False
v21,book_edge_m5__rv30_over_rv60_le_1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv30_over_rv60<=1,1,221,150,110,40,0.7333333333333333,0.6787330316742082,0.6573854995109168,66.0,68.9,72.0,0,0,779.230836,284.0,10335.0,10619.0,665.0,381.0,0.06434446057087566,0.035879084659572465,2.54,1.7239819004524888,0.7079333333333333,0.025399999999999978,132,85,55,30,0.6470588235294118,0.6439393939393939,0.5411250053311215,66.0,68.7764705882353,72.0,0,0,779.414322,162.0,5846.0,6008.0,-346.0,-508.0,-0.05918576804652754,-0.08455392809587217,-5.976470588235294,-3.8484848484848486,0.7068235294117647,-0.05976470588235294,44,33,28,5,0.8484848484848485,0.75,0.6908012411955788,66.0,68.0909090909091,71.0,0,0,779.247148,63.0,2247.0,2310.0,553.0,490.0,0.24610591900311526,0.21212121212121213,14.848484848484848,11.136363636363637,0.7000000000000001,0.14848484848484844,45,32,27,5,0.84375,0.7111111111111111,0.6824585040246961,67.0,70.0625,75.0,0,0,749.4167285000001,59.0,2242.0,2301.0,458.0,399.0,0.20428189116859946,0.17340286831812254,12.46875,8.866666666666667,0.7190624999999999,0.12468750000000006,False,False,True
v21,book_edge_m5__rv30_over_rv60_ge_1,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv30_over_rv60>=1,1,221,140,105,35,0.75,0.6334841628959276,0.6722461054834166,69.0,71.58571428571429,76.0,3,0,779.358107,260.0,10022.0,10282.0,478.0,218.0,0.04769507084414289,0.021202100758607276,1.5571428571428572,0.9864253393665159,0.7344285714285714,0.01557142857142857,132,86,70,16,0.813953488372093,0.6515151515151515,0.7189498897582023,70.0,72.16279069767442,75.75,3,0,779.4914225,158.0,6206.0,6364.0,794.0,636.0,0.1279407025459233,0.09993714644877436,7.395348837209302,4.818181818181818,0.7400000000000001,0.07395348837209292,44,28,16,12,0.5714285714285714,0.6363636363636364,0.3907078562746876,65.5,69.25,75.25,0,0,779.2282540000001,54.0,1939.0,1993.0,-339.0,-393.0,-0.17483238782877772,-0.19719016557952834,-14.035714285714286,-8.931818181818182,0.7117857142857141,-0.14035714285714274,45,26,19,7,0.7307692307692307,0.5777777777777777,0.5391695962082382,70.0,72.1923076923077,77.75,0,0,779.134503,48.0,1877.0,1925.0,23.0,-25.0,0.012253596164091636,-0.012987012987012988,-0.9615384615384616,-0.5555555555555556,0.7403846153846152,-0.00961538461538447,False,False,False
v21,book_edge_m5__rv30_over_rv60_ge_1p2,choose=book_p_side; book_p_side>=0.6; fee_edge>=-5c; ask<=95; sec>=120; margin_rv15>=0; rv30_over_rv60>=1.2,1,221,27,18,9,0.6666666666666666,0.12217194570135746,0.4782476050732008,71.0,73.51851851851852,80.5,1,0,719.943082,48.0,1985.0,2033.0,-185.0,-233.0,-0.09319899244332494,-0.1146089522872602,-8.62962962962963,-1.0542986425339367,0.752962962962963,-0.08629629629629632,132,20,13,7,0.65,0.15151515151515152,0.43285427668523635,71.0,73.3,81.75,1,0,779.2974465,35.0,1466.0,1501.0,-166.0,-201.0,-0.11323328785811733,-0.13391072618254496,-10.05,-1.5227272727272727,0.7505,-0.10049999999999992,44,2,2,0,1.0,0.045454545454545456,0.3423802275066531,79.5,79.5,79.75,0,0,599.635638,4.0,159.0,163.0,41.0,37.0,0.2578616352201258,0.22699386503067484,18.5,0.8409090909090909,0.815,0.18500000000000005,45,5,3,2,0.6,0.1111111111111111,0.23072428127601285,69.0,72.0,72.0,0,0,599.92687,9.0,360.0,369.0,-60.0,-69.0,-0.16666666666666666,-0.18699186991869918,-13.8,-1.5333333333333334,0.7379999999999999,-0.1379999999999999,False,False,False
