abs_d_sigma,actionable,ask_cents,ask_prob,book_age_ms,btc_age_ms,edge_cents,eff_edge_prob,eligible_depth,estimated_entry_fee_cents,feature_count,fv,gross_cents,h6_recross_hazard_high,hold_gross_cents,is_first_market_observation,is_first_market_side_observation,lambda_plus,market,market_observation_index,market_side_observation_index,net_gross_cents_after_entry_fee,outlier_count,outlier_share,p_eff,p_side,policy,raw_edge_cents,reason,recross_hazard_score,result,seconds_to_close,side,side_won,sigma_t_dollars,source,spectral_tag,status,top_eigenvalue,top_over_mp_edge,ts_wall,v28_minus_ask_prob,window_n
0.321769,True,50.0,0.5,109.0,15.0,-15.79204,0.0,50.0,4.0,11,rmt_aggressive_forget,-100,True,-100,True,True,2.1865937744230046,KXBTC15M-26MAY062045-45,0,0,-104.0,4,0.9942591597283921,0.5,0.38208,rmt_aggressive_forget_p50_edge0,-13.79204,p_below_floor,0.5903043382646713,no,834.661,yes,False,84.563835,rejected_actionable,spectral_dominant_factor,finalized,397.0563478966502,181.58670007254773,2026-05-07T00:31:05.340325+00:00,-0.11792000000000002,48
0.281952,True,70.0,0.7,359.0,15.0,-9.040968,0.0,116.0,3.0,11,rmt_aggressive_forget,60,True,60,True,True,2.1865937744230046,KXBTC15M-26MAY062100-00,0,0,57.0,4,0.9835161561413536,0.7,0.64459,rmt_aggressive_forget_p50_edge0,-7.040968,p_below_floor,0.655183203721406,yes,863.652,yes,True,88.667572,rejected_actionable,spectral_dominant_factor,finalized,94.814340844837,43.36166230504177,2026-05-07T00:45:36.347518+00:00,-0.05540999999999996,48
0.078109,True,53.0,0.53,469.0,16.0,-2.624725,0.0,892.0,4.0,11,rmt_aggressive_forget,94,True,94,True,True,2.1865937744230046,KXBTC15M-26MAY062115-15,0,0,90.0,3,0.9807186574830393,0.53,0.543753,rmt_aggressive_forget_p50_edge0,-0.624725,p_below_floor,0.866336375836237,yes,849.71,yes,True,96.403932,rejected_actionable,spectral_dominant_factor,finalized,167.0034234633784,76.37606281370074,2026-05-07T01:00:50.289770+00:00,0.013753000000000015,48
0.059157,True,57.0,0.57,625.0,0.0,-9.206475,0.0,1685.89,4.0,11,rmt_aggressive_forget,86,True,86,True,True,2.1865937744230046,KXBTC15M-26MAY062130-30,0,0,82.0,3,0.9947477067717,0.57,0.517935,rmt_aggressive_forget_p50_edge0,-7.206475,p_below_floor,1.0738122523489237,yes,873.74,yes,True,115.624551,rejected_actionable,spectral_dominant_factor,finalized,878.6707909019648,401.84454981073344,2026-05-07T01:15:26.259909+00:00,-0.05206499999999992,48
0.23112,True,59.0,0.59,16.0,16.0,-4.113385,0.0,31.88,4.0,11,rmt_aggressive_forget,82,True,82,True,True,2.1865937744230046,KXBTC15M-26MAY062145-45,0,0,78.0,4,0.9767911029726547,0.59,0.588866,rmt_aggressive_forget_p50_edge0,-2.113385,p_below_floor,0.903143326367873,yes,859.707,yes,True,116.433202,rejected_actionable,spectral_dominant_factor,finalized,93.22293489354763,42.63386093200927,2026-05-07T01:30:40.293207+00:00,-0.0011339999999999684,48
0.07141,True,61.0,0.61,187.0,16.0,-11.487294,0.0,2182.48,4.0,11,rmt_aggressive_forget,78,True,78,False,True,2.1865937744230046,KXBTC15M-26MAY062200-00,1,0,74.0,4,0.9823601437495988,0.61,0.535127,rmt_aggressive_forget_p50_edge0,-9.487294,p_below_floor,0.7676340093351548,no,676.627,no,True,95.085385,rejected_actionable,spectral_dominant_factor,finalized,126.04458560243312,57.644262540578026,2026-05-07T01:48:43.374980+00:00,-0.07487299999999997,48
0.404187,True,59.0,0.59,375.0,15.0,3.183115,0.0,68.33,4.0,11,rmt_aggressive_forget,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY062215-15,1,0,78.0,4,0.9877402758004761,0.59,0.661831,rmt_aggressive_forget_p50_edge0,5.183115,p_below_floor,0.6698685223589202,no,850.282,no,True,103.244165,rejected_actionable,spectral_dominant_factor,finalized,150.79288105237157,68.96245787225045,2026-05-07T02:00:49.721290+00:00,0.07183099999999998,48
0.048826,True,59.0,0.59,157.0,0.0,-12.56149,0.0,2775.02,4.0,11,rmt_aggressive_forget,-118,True,-118,True,True,2.1865937744230046,KXBTC15M-26MAY062230-30,0,0,-122.0,4,0.9931425161517009,0.59,0.504385,rmt_aggressive_forget_p50_edge0,-10.56149,p_below_floor,0.9007645040314092,no,777.065,yes,False,101.790842,rejected_actionable,spectral_dominant_factor,finalized,241.0952050519818,110.2606290533328,2026-05-07T02:17:02.934993+00:00,-0.085615,48
0.278629,True,54.0,0.54,156.0,15.0,2.595082,0.0,55.0,4.0,11,rmt_aggressive_forget,-108,True,-108,False,True,2.1865937744230046,KXBTC15M-26MAY062245-45,1,0,-112.0,4,0.988436281092861,0.54,0.605951,rmt_aggressive_forget_p50_edge0,4.595082,p_below_floor,0.7865843246178028,yes,841.408,no,False,107.490544,rejected_actionable,spectral_dominant_factor,finalized,215.7217676263793,98.65653609267393,2026-05-07T02:30:58.594419+00:00,0.06595099999999998,48
0.609402,True,73.0,0.73,578.0,0.0,-0.664611,0.0,91.0,3.0,11,rmt_aggressive_forget,54,True,54,True,True,2.1865937744230046,KXBTC15M-26MAY062300-00,0,0,51.0,2,0.5639043419154292,0.73,0.758354,rmt_aggressive_forget_p50_edge0,1.335389,p_below_floor,0.5727845346949045,yes,855.282,yes,True,108.073147,rejected_actionable,spectral_dominant_factor,finalized,5.14604535484849,2.353452852122211,2026-05-07T02:45:44.718830+00:00,0.02835399999999999,48
0.206369,True,61.0,0.61,500.0,31.0,-5.424274,0.0,536.42,4.0,11,rmt_aggressive_forget,78,True,78,False,True,2.1865937744230046,KXBTC15M-26MAY062315-15,1,0,74.0,3,0.753673393388483,0.61,0.595757,rmt_aggressive_forget_p50_edge0,-3.424274,p_below_floor,0.8682652902014164,no,849.539,no,True,109.851743,rejected_actionable,spectral_dominant_factor,finalized,7.45738357925185,3.4105025206246617,2026-05-07T03:00:50.463247+00:00,-0.014243000000000006,48
0.083935,True,56.0,0.56,406.0,0.0,-14.533998,0.0,121.94,4.0,11,rmt_aggressive_forget,88,True,88,True,True,2.1865937744230046,KXBTC15M-26MAY062330-30,0,0,84.0,3,0.8478375630745195,0.56,0.45466,rmt_aggressive_forget_p50_edge0,-12.533998,p_below_floor,0.78814661251892,no,699.635,no,True,97.217626,rejected_actionable,spectral_dominant_factor,finalized,10.22751750309776,4.677374289971434,2026-05-07T03:18:20.367686+00:00,-0.10534000000000004,48
0.258521,True,63.0,0.63,922.0,31.0,-7.078918,0.0,120.5,4.0,11,rmt_aggressive_forget,-126,True,-126,False,True,2.1865937744230046,KXBTC15M-26MAY062345-45,1,0,-130.0,3,0.839864447446152,0.63,0.599211,rmt_aggressive_forget_p50_edge0,-5.078918,p_below_floor,0.7799134162271775,yes,816.096,no,False,106.064797,rejected_actionable,spectral_dominant_factor,finalized,8.807993012354386,4.028179863760303,2026-05-07T03:31:23.906319+00:00,-0.030788999999999955,48
0.058566,True,58.0,0.58,781.0,0.0,-9.329431,0.0,87.48,4.0,11,rmt_aggressive_forget,84,True,84,False,True,2.1865937744230046,KXBTC15M-26MAY070000-00,1,0,80.0,2,0.7074279971740091,0.58,0.526706,rmt_aggressive_forget_p50_edge0,-7.329431,p_below_floor,0.966606164595442,no,830.137,no,True,106.716315,rejected_actionable,spectral_dominant_factor,finalized,8.033305293770365,3.6738901334749214,2026-05-07T03:46:09.864551+00:00,-0.05329399999999995,48
0.093345,True,59.0,0.59,797.0,0.0,-7.645538,0.0,191.37,4.0,11,rmt_aggressive_forget,82,True,82,True,True,2.1865937744230046,KXBTC15M-26MAY070015-15,0,0,78.0,3,0.8930929475027256,0.59,0.553545,rmt_aggressive_forget_p50_edge0,-5.645538,p_below_floor,0.8498676518605058,yes,759.604,yes,True,101.558938,rejected_actionable,spectral_dominant_factor,finalized,23.382078275551848,10.693380064032185,2026-05-07T04:02:20.397026+00:00,-0.036455000000000015,48
0.059362,True,70.0,0.7,438.0,16.0,-25.860541,0.0,119.0,3.0,11,rmt_aggressive_forget,60,True,60,True,True,2.1865937744230046,KXBTC15M-26MAY070030-30,0,0,57.0,3,0.9462416888301378,0.7,0.476395,rmt_aggressive_forget_p50_edge0,-23.860541,p_below_floor,0.9016513046480161,yes,770.113,yes,True,103.433979,rejected_actionable,spectral_dominant_factor,finalized,60.62515649289823,27.72584336516549,2026-05-07T04:17:09.888471+00:00,-0.22360499999999994,48
0.187292,True,54.0,0.54,687.0,0.0,-16.216384,0.0,1565.92,4.0,11,rmt_aggressive_forget,-108,True,-108,True,True,2.1865937744230046,KXBTC15M-26MAY070045-45,0,0,-112.0,4,0.897112726206424,0.54,0.417836,rmt_aggressive_forget_p50_edge0,-14.216384,p_below_floor,0.8305452261842349,no,810.351,yes,False,105.557194,rejected_actionable,spectral_dominant_factor,finalized,10.278965781875769,4.70090325057665,2026-05-07T04:31:29.649226+00:00,-0.12216400000000005,48
0.059622,True,71.0,0.71,609.0,15.0,-21.171006,0.0,75.75,3.0,11,rmt_aggressive_forget,58,True,58,True,True,2.1865937744230046,KXBTC15M-26MAY070100-00,0,0,55.0,2,0.4762102996821394,0.71,0.53329,rmt_aggressive_forget_p50_edge0,-19.171006,p_below_floor,0.785428992877996,yes,674.894,yes,True,96.272867,rejected_actionable,spectral_dominant_factor,finalized,3.22644349131967,1.4755568816942504,2026-05-07T04:48:45.107301+00:00,-0.17670999999999992,48
0.297492,True,64.0,0.64,922.0,31.0,-5.929972,0.0,67.07,4.0,11,rmt_aggressive_forget,72,True,72,True,True,2.1865937744230046,KXBTC15M-26MAY070115-15,0,0,68.0,2,0.7390412044676192,0.64,0.6207,rmt_aggressive_forget_p50_edge0,-3.929972,p_below_floor,0.773494006138249,yes,864.683,yes,True,106.254879,rejected_actionable,spectral_dominant_factor,finalized,10.321791343647153,4.720488764023328,2026-05-07T05:00:35.318057+00:00,-0.019299999999999984,48
0.227698,True,59.0,0.59,296.0,31.0,-2.586009,0.0,964.42,4.0,11,rmt_aggressive_forget,82,True,82,False,True,2.1865937744230046,KXBTC15M-26MAY070130-30,1,0,78.0,3,0.8343464080331345,0.59,0.60414,rmt_aggressive_forget_p50_edge0,-0.586009,p_below_floor,0.5442254783067747,no,585.641,no,True,84.717352,rejected_actionable,spectral_dominant_factor,finalized,15.85581817413344,7.251378083849823,2026-05-07T05:20:14.362177+00:00,0.014140000000000041,48
0.326223,True,75.0,0.75,234.0,0.0,-14.54551,0.0,61.38,3.0,11,rmt_aggressive_forget,50,True,50,False,True,2.1865937744230046,KXBTC15M-26MAY070145-45,1,0,47.0,3,0.8887664283224695,0.75,0.639545,rmt_aggressive_forget_p50_edge0,-12.54551,p_below_floor,0.4598031348871187,no,543.81,no,True,81.968396,rejected_actionable,spectral_dominant_factor,finalized,25.268711922808702,11.556198603682834,2026-05-07T05:35:56.193046+00:00,-0.11045499999999997,48
0.019784,True,71.0,0.71,63.0,0.0,-25.071017,0.0,3.67,3.0,11,rmt_aggressive_forget,58,True,58,False,True,2.1865937744230046,KXBTC15M-26MAY070200-00,1,0,55.0,4,0.9564570418667061,0.71,0.49429,rmt_aggressive_forget_p50_edge0,-23.071017,p_below_floor,0.6024318401067633,no,532.791,no,True,79.862484,rejected_actionable,spectral_dominant_factor,finalized,22.739398559150736,10.399461859417018,2026-05-07T05:51:07.211569+00:00,-0.21570999999999996,48
0.132673,True,53.0,0.53,594.0,0.0,-11.082177,0.0,2621.15,4.0,11,rmt_aggressive_forget,-106,True,-106,True,True,2.1865937744230046,KXBTC15M-26MAY070530-30,0,0,-110.0,3,0.9121733424290029,0.53,0.459178,rmt_aggressive_forget_p50_edge0,-9.082177,p_below_floor,0.8946677145970718,no,879.618,yes,False,103.336826,rejected_actionable,spectral_dominant_factor,finalized,26.969509828454484,12.334028452802652,2026-05-07T09:15:20.381842+00:00,-0.07082200000000005,48
0.46275,True,60.0,0.6,16.0,0.0,6.764695,0.0,64.64,4.0,11,rmt_aggressive_forget,-120,True,-120,True,True,2.1865937744230046,KXBTC15M-26MAY070545-45,0,0,-124.0,3,0.7953862256629165,0.6,0.707647,rmt_aggressive_forget_p50_edge0,8.764695,p_below_floor,0.6220148866755595,no,855.69,yes,False,101.328958,rejected_actionable,spectral_dominant_factor,finalized,10.070722244828598,4.60566675101142,2026-05-07T09:30:44.310732+00:00,0.10764700000000005,48
0.163755,True,64.0,0.64,328.0,0.0,-8.877516,0.0,130.0,4.0,11,rmt_aggressive_forget,72,True,72,True,True,2.1865937744230046,KXBTC15M-26MAY070600-00,0,0,68.0,3,0.9381266253737764,0.64,0.591225,rmt_aggressive_forget_p50_edge0,-6.877516,p_below_floor,0.7591949273414819,yes,739.991,yes,True,98.623231,rejected_actionable,spectral_dominant_factor,finalized,40.104867660561595,18.34125210163667,2026-05-07T09:47:40.009948+00:00,-0.04877500000000001,48
0.275276,True,78.0,0.78,453.0,0.0,-42.587162,0.0,8.0,3.0,11,rmt_aggressive_forget,-156,True,-156,True,True,2.1865937744230046,KXBTC15M-26MAY070615-15,0,0,-159.0,3,0.9915083191931131,0.78,0.389128,rmt_aggressive_forget_p50_edge0,-40.587162,p_below_floor,0.6454912835956723,no,702.26,yes,False,96.230672,rejected_actionable,spectral_dominant_factor,finalized,338.3570500911236,154.7416141255633,2026-05-07T10:03:17.739665+00:00,-0.39087200000000005,48
0.230767,True,54.0,0.54,468.0,31.0,-18.697411,0.0,1130.56,4.0,11,rmt_aggressive_forget,92,True,92,False,True,2.1865937744230046,KXBTC15M-26MAY070630-30,1,0,88.0,3,0.8357755897989343,0.54,0.393026,rmt_aggressive_forget_p50_edge0,-16.697411,p_below_floor,0.8264694476309769,no,875.963,no,True,105.517869,rejected_actionable,spectral_dominant_factor,finalized,8.568336991019915,3.918577419932935,2026-05-07T10:15:24.040341+00:00,-0.14697400000000005,48
0.004398,True,84.0,0.84,875.0,0.0,-34.395155,0.0,1392.68,2.0,11,rmt_aggressive_forget,32,True,32,True,True,2.1865937744230046,KXBTC15M-26MAY070645-45,0,0,30.0,3,0.8749185518373381,0.84,0.526048,rmt_aggressive_forget_p50_edge0,-32.395155,p_below_floor,1.0166953698037628,yes,821.611,yes,True,106.878169,rejected_actionable,spectral_dominant_factor,finalized,15.64635901964915,7.15558564314393,2026-05-07T10:31:18.389738+00:00,-0.313952,48
0.375634,True,56.0,0.56,0.0,1156.0,5.481241,0.0,1807.25,4.0,11,rmt_aggressive_forget,-112,True,-112,True,True,2.1865937744230046,KXBTC15M-26MAY070700-00,0,0,-116.0,3,0.8109983214114304,0.56,0.654812,rmt_aggressive_forget_p50_edge0,7.481241,p_below_floor,0.7601242607081649,no,869.636,yes,False,112.583013,rejected_actionable,spectral_dominant_factor,finalized,5.847388120532668,2.6741995650635513,2026-05-07T10:45:30.364940+00:00,0.0948119999999999,48
0.157545,True,51.0,0.51,296.0,31.0,1.043473,0.0,902.54,4.0,11,rmt_aggressive_forget,98,True,98,True,True,2.1865937744230046,KXBTC15M-26MAY070715-15,0,0,94.0,3,0.7389698893911625,0.51,0.560435,rmt_aggressive_forget_p50_edge0,3.043473,p_below_floor,0.8772318276222708,yes,812.253,yes,True,108.096317,rejected_actionable,spectral_dominant_factor,finalized,3.9655308388727097,1.8135654117642992,2026-05-07T11:01:27.746774+00:00,0.05043500000000001,48
0.091964,True,55.0,0.55,156.0,0.0,-12.077802,0.0,222.05,4.0,11,rmt_aggressive_forget,90,True,90,False,True,2.1865937744230046,KXBTC15M-26MAY070730-30,1,0,86.0,3,0.8698456575748184,0.55,0.469222,rmt_aggressive_forget_p50_edge0,-10.077802,p_below_floor,0.9361206885177036,no,819.643,no,True,107.542515,rejected_actionable,spectral_dominant_factor,finalized,10.944089672050364,5.00508590121559,2026-05-07T11:16:20.359078+00:00,-0.08077800000000007,48
0.129814,True,69.0,0.69,344.0,0.0,-16.399971,0.0,5.0,3.0,11,rmt_aggressive_forget,62,True,62,True,True,2.1865937744230046,KXBTC15M-26MAY070745-45,0,0,59.0,3,0.845107084177762,0.69,0.561,rmt_aggressive_forget_p50_edge0,-14.399971,p_below_floor,0.8123615365905321,yes,744.721,yes,True,101.683693,rejected_actionable,spectral_dominant_factor,finalized,9.260141320152542,4.234961897573359,2026-05-07T11:32:35.279308+00:00,-0.1289999999999999,48
0.080069,True,56.0,0.56,422.0,0.0,-13.638461,0.0,60.0,4.0,11,rmt_aggressive_forget,88,True,88,False,True,2.1865937744230046,KXBTC15M-26MAY070800-00,1,0,84.0,3,0.8440208537596511,0.56,0.463615,rmt_aggressive_forget_p50_edge0,-11.638461,p_below_floor,0.8654745987079465,no,771.226,no,True,101.288065,rejected_actionable,spectral_dominant_factor,finalized,11.973409722770146,5.475827226266421,2026-05-07T11:47:08.775218+00:00,-0.09638500000000005,48
0.024626,True,57.0,0.57,109.0,62.0,-11.114684,0.0,1124.76,4.0,11,rmt_aggressive_forget,-114,True,-114,False,True,2.1865937744230046,KXBTC15M-26MAY070815-15,1,0,-118.0,3,0.8922463767044432,0.57,0.498853,rmt_aggressive_forget_p50_edge0,-9.114684,p_below_floor,1.0671612266357298,yes,882.524,no,False,110.454386,rejected_actionable,spectral_dominant_factor,finalized,17.261801610621337,7.894379748326301,2026-05-07T12:00:17.477976+00:00,-0.07114699999999996,48
0.078942,True,60.0,0.6,907.0,0.0,-15.449161,0.0,316.51,4.0,11,rmt_aggressive_forget,80,True,80,False,True,2.1865937744230046,KXBTC15M-26MAY070830-30,1,0,76.0,4,0.9226423254667462,0.6,0.485508,rmt_aggressive_forget_p50_edge0,-13.449161,p_below_floor,0.9527908104356088,no,811.825,no,True,108.560461,rejected_actionable,spectral_dominant_factor,finalized,11.184417034717939,5.114995371131187,2026-05-07T12:16:28.177210+00:00,-0.11449199999999998,48
0.151434,True,59.0,0.59,359.0,15.0,-6.526641,0.0,156.07,4.0,11,rmt_aggressive_forget,82,True,82,True,True,2.1865937744230046,KXBTC15M-26MAY070845-45,0,0,78.0,4,0.9066378300755761,0.59,0.564734,rmt_aggressive_forget_p50_edge0,-4.526641,p_below_floor,0.7932156656482628,yes,721.441,yes,True,103.081108,rejected_actionable,spectral_dominant_factor,finalized,6.756236200404077,3.089845164398176,2026-05-07T12:32:58.559649+00:00,-0.02526600000000001,48
0.238237,True,55.0,0.55,203.0,0.0,0.760377,0.0,590.35,4.0,11,rmt_aggressive_forget,90,True,90,True,True,2.1865937744230046,KXBTC15M-26MAY070900-00,0,0,86.0,3,0.7644003157234142,0.55,0.597604,rmt_aggressive_forget_p50_edge0,2.760377,p_below_floor,0.7716889518549893,yes,773.23,yes,True,105.651144,rejected_actionable,spectral_dominant_factor,finalized,5.297775475962458,2.4228439401646185,2026-05-07T12:47:06.779003+00:00,0.04760399999999998,48
0.676857,True,75.0,0.75,0.0,328.0,0.300056,0.0,2740.59,3.0,11,rmt_aggressive_forget,50,True,50,False,True,2.1865937744230046,KXBTC15M-26MAY070915-15,1,0,47.0,2,0.6091503769227395,0.75,0.788001,rmt_aggressive_forget_p50_edge0,2.300056,p_below_floor,0.5197512124916837,no,819.337,no,True,107.186661,rejected_actionable,spectral_dominant_factor,finalized,4.001005646879757,1.8297891879508057,2026-05-07T13:01:20.666238+00:00,0.03800099999999995,48
0.078862,True,53.0,0.53,610.0,0.0,-8.184912,0.0,825.77,4.0,11,rmt_aggressive_forget,94,True,94,True,True,2.1865937744230046,KXBTC15M-26MAY070930-30,0,0,90.0,3,0.8447530586925373,0.53,0.488151,rmt_aggressive_forget_p50_edge0,-6.184912,p_below_floor,1.0501542232634968,yes,876.609,yes,True,115.138537,rejected_actionable,spectral_dominant_factor,finalized,10.461085874089173,4.784192654554516,2026-05-07T13:15:23.392993+00:00,-0.041849000000000025,48
0.067417,True,53.0,0.53,0.0,0.0,-10.208522,0.0,2567.09,4.0,11,rmt_aggressive_forget,-106,True,-106,True,True,2.1865937744230046,KXBTC15M-26MAY070945-45,0,0,-110.0,3,0.9683417059189736,0.53,0.467915,rmt_aggressive_forget_p50_edge0,-8.208522,p_below_floor,1.0888633329884525,no,860.716,yes,False,119.10871,rejected_actionable,spectral_dominant_factor,finalized,71.94903091870977,32.90461710826721,2026-05-07T13:30:39.283643+00:00,-0.062085,48
0.037031,True,54.0,0.54,0.0,484.0,-3.64901,0.0,34.24,4.0,11,rmt_aggressive_forget,-108,True,-108,True,True,2.1865937744230046,KXBTC15M-26MAY071000-00,0,0,-112.0,3,0.927822765233542,0.54,0.54351,rmt_aggressive_forget_p50_edge0,-1.64901,p_below_floor,1.2196742426451674,no,868.958,yes,False,128.809553,rejected_actionable,spectral_dominant_factor,finalized,42.7905062877269,19.569481441068493,2026-05-07T13:45:31.041597+00:00,0.003510000000000013,48
0.287274,True,60.0,0.6,0.0,62.0,-3.010577,0.0,28.67,4.0,11,rmt_aggressive_forget,-120,True,-120,False,True,2.1865937744230046,KXBTC15M-26MAY071015-15,1,0,-124.0,4,0.9377551029169335,0.6,0.609894,rmt_aggressive_forget_p50_edge0,-1.010577,p_below_floor,1.10286385624332,yes,864.225,no,False,161.709566,rejected_actionable,spectral_dominant_factor,finalized,36.09563814112079,16.507701870982256,2026-05-07T14:00:35.784823+00:00,0.00989400000000007,48
0.326478,True,62.0,0.62,0.0,0.0,-1.361992,0.0,14.15,4.0,11,rmt_aggressive_forget,76,True,76,False,True,2.1865937744230046,KXBTC15M-26MAY071030-30,1,0,72.0,3,0.9079746932881569,0.62,0.64638,rmt_aggressive_forget_p50_edge0,0.638008,p_below_floor,1.0532695722262537,no,852.539,no,True,160.163965,rejected_actionable,spectral_dominant_factor,finalized,38.61467135261552,17.659737169426958,2026-05-07T14:15:47.461208+00:00,0.02637999999999996,48
0.074653,True,52.0,0.52,0.0,125.0,-5.412576,0.0,992.0,4.0,11,rmt_aggressive_forget,96,True,96,False,True,2.1865937744230046,KXBTC15M-26MAY071045-45,1,0,92.0,3,0.9427257035182143,0.52,0.505874,rmt_aggressive_forget_p50_edge0,-3.412576,p_below_floor,1.3463848618897316,no,882.841,no,True,146.477397,rejected_actionable,spectral_dominant_factor,finalized,50.12615388481268,22.924310162750693,2026-05-07T14:30:17.159412+00:00,-0.014125999999999972,48
0.236964,True,56.0,0.56,0.0,1031.0,-2.119953,0.0,149.3,4.0,11,rmt_aggressive_forget,88,True,88,False,True,2.1865937744230046,KXBTC15M-26MAY071100-00,1,0,84.0,4,0.9934142759694093,0.56,0.5788,rmt_aggressive_forget_p50_edge0,-0.119953,p_below_floor,1.073937607383353,no,817.821,no,True,142.785246,rejected_actionable,spectral_dominant_factor,finalized,342.62479636654797,156.69339242354667,2026-05-07T14:46:22.183095+00:00,0.018799999999999928,48
0.073796,True,54.0,0.54,0.0,157.0,-5.77005,0.0,259.31,4.0,11,rmt_aggressive_forget,-108,True,-108,False,True,2.1865937744230046,KXBTC15M-26MAY071115-15,1,0,-112.0,5,0.9704182390281698,0.54,0.522299,rmt_aggressive_forget_p50_edge0,-3.77005,p_below_floor,1.3536723711695915,yes,884.249,no,False,147.026875,rejected_actionable,spectral_dominant_factor,finalized,51.31052574949361,23.465961693334354,2026-05-07T15:00:15.753370+00:00,-0.017701000000000078,48
