blockers,blocker_count,current_target_pass,v21_target_pass,both_target_pass,both_wilson_pass,both_coverage_pass,min_split_accuracy,min_all_accuracy,min_all_coverage,min_all_wilson,max_median_ask,min_all_roi,current_all_base_markets,current_all_markets,current_all_wins,current_all_losses,current_all_accuracy,current_all_coverage,current_all_wilson95_lower,current_all_median_ask,current_all_ask_ge_95,current_all_ask_eq_100,current_all_median_seconds_to_close,current_all_gross_pnl_cents,current_all_stake_cents,current_all_gross_roi,current_train_base_markets,current_train_markets,current_train_wins,current_train_losses,current_train_accuracy,current_train_coverage,current_train_wilson95_lower,current_train_median_ask,current_train_ask_ge_95,current_train_ask_eq_100,current_train_median_seconds_to_close,current_train_gross_pnl_cents,current_train_stake_cents,current_train_gross_roi,current_validation_base_markets,current_validation_markets,current_validation_wins,current_validation_losses,current_validation_accuracy,current_validation_coverage,current_validation_wilson95_lower,current_validation_median_ask,current_validation_ask_ge_95,current_validation_ask_eq_100,current_validation_median_seconds_to_close,current_validation_gross_pnl_cents,current_validation_stake_cents,current_validation_gross_roi,current_holdout_base_markets,current_holdout_markets,current_holdout_wins,current_holdout_losses,current_holdout_accuracy,current_holdout_coverage,current_holdout_wilson95_lower,current_holdout_median_ask,current_holdout_ask_ge_95,current_holdout_ask_eq_100,current_holdout_median_seconds_to_close,current_holdout_gross_pnl_cents,current_holdout_stake_cents,current_holdout_gross_roi,v21_all_base_markets,v21_all_markets,v21_all_wins,v21_all_losses,v21_all_accuracy,v21_all_coverage,v21_all_wilson95_lower,v21_all_median_ask,v21_all_ask_ge_95,v21_all_ask_eq_100,v21_all_median_seconds_to_close,v21_all_gross_pnl_cents,v21_all_stake_cents,v21_all_gross_roi,v21_train_base_markets,v21_train_markets,v21_train_wins,v21_train_losses,v21_train_accuracy,v21_train_coverage,v21_train_wilson95_lower,v21_train_median_ask,v21_train_ask_ge_95,v21_train_ask_eq_100,v21_train_median_seconds_to_close,v21_train_gross_pnl_cents,v21_train_stake_cents,v21_train_gross_roi,v21_validation_base_markets,v21_validation_markets,v21_validation_wins,v21_validation_losses,v21_validation_accuracy,v21_validation_coverage,v21_validation_wilson95_lower,v21_validation_median_ask,v21_validation_ask_ge_95,v21_validation_ask_eq_100,v21_validation_median_seconds_to_close,v21_validation_gross_pnl_cents,v21_validation_stake_cents,v21_validation_gross_roi,v21_holdout_base_markets,v21_holdout_markets,v21_holdout_wins,v21_holdout_losses,v21_holdout_accuracy,v21_holdout_coverage,v21_holdout_wilson95_lower,v21_holdout_median_ask,v21_holdout_ask_ge_95,v21_holdout_ask_eq_100,v21_holdout_median_seconds_to_close,v21_holdout_gross_pnl_cents,v21_holdout_stake_cents,v21_holdout_gross_roi
book_p_side>=0.8 AND margin_per_rv_sigma_15m>=0.5,2,False,False,False,False,True,0.8292682926829268,0.8789473684210526,0.8597285067873304,0.8214385534626878,87.0,0.00511585916340656,159,146,129,17,0.8835616438356164,0.9182389937106918,0.8214385534626878,86.0,9,0,467.43100000000004,172.0,12728.0,0.013513513513513514,95,87,77,10,0.8850574712643678,0.9157894736842105,0.8011941795053155,86.0,5,0,474.419,130.0,7570.0,0.017173051519154558,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,406.821,-30.0,2730.0,-0.01098901098901099,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,72.0,2428.0,0.029654036243822075,221,190,167,23,0.8789473684210526,0.8597285067873304,0.8249084340968673,87.0,5,0,479.337947,85.0,16615.0,0.00511585916340656,132,112,99,13,0.8839285714285714,0.8484848484848485,0.8114943070899336,87.5,2,0,479.131975,89.0,9811.0,0.009071450412801958,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-187.0,3587.0,-0.052132701421800945,45,37,34,3,0.918918918918919,0.8222222222222222,0.7869932065071162,87.0,0,0,479.513487,183.0,3217.0,0.05688529686042897
book_p_side>=0.8 AND margin_per_rv_sigma_30m>=-0.5,2,False,False,False,False,True,0.8292682926829268,0.8789473684210526,0.8597285067873304,0.8214385534626878,87.0,0.00511585916340656,159,146,129,17,0.8835616438356164,0.9182389937106918,0.8214385534626878,86.0,8,0,467.43100000000004,175.0,12725.0,0.0137524557956778,95,87,77,10,0.8850574712643678,0.9157894736842105,0.8011941795053155,86.0,4,0,474.419,133.0,7567.0,0.01757631822386679,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,406.821,-30.0,2730.0,-0.01098901098901099,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,72.0,2428.0,0.029654036243822075,221,190,167,23,0.8789473684210526,0.8597285067873304,0.8249084340968673,87.0,5,0,479.337947,85.0,16615.0,0.00511585916340656,132,112,99,13,0.8839285714285714,0.8484848484848485,0.8114943070899336,87.5,2,0,479.131975,89.0,9811.0,0.009071450412801958,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-187.0,3587.0,-0.052132701421800945,45,37,34,3,0.918918918918919,0.8222222222222222,0.7869932065071162,87.0,0,0,479.513487,183.0,3217.0,0.05688529686042897
book_p_side>=0.8 AND margin_per_rv_sigma_30m>=0,2,False,False,False,False,True,0.8292682926829268,0.8789473684210526,0.8597285067873304,0.8214385534626878,87.0,0.00511585916340656,159,146,129,17,0.8835616438356164,0.9182389937106918,0.8214385534626878,86.0,8,0,467.43100000000004,175.0,12725.0,0.0137524557956778,95,87,77,10,0.8850574712643678,0.9157894736842105,0.8011941795053155,86.0,4,0,474.419,133.0,7567.0,0.01757631822386679,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,406.821,-30.0,2730.0,-0.01098901098901099,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,72.0,2428.0,0.029654036243822075,221,190,167,23,0.8789473684210526,0.8597285067873304,0.8249084340968673,87.0,5,0,479.337947,85.0,16615.0,0.00511585916340656,132,112,99,13,0.8839285714285714,0.8484848484848485,0.8114943070899336,87.5,2,0,479.131975,89.0,9811.0,0.009071450412801958,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-187.0,3587.0,-0.052132701421800945,45,37,34,3,0.918918918918919,0.8222222222222222,0.7869932065071162,87.0,0,0,479.513487,183.0,3217.0,0.05688529686042897
book_p_side>=0.8 AND margin_per_rv_sigma_30m>=0.25,2,False,False,False,False,True,0.8292682926829268,0.8789473684210526,0.8597285067873304,0.8214385534626878,87.0,0.00511585916340656,159,146,129,17,0.8835616438356164,0.9182389937106918,0.8214385534626878,86.0,8,0,467.43100000000004,175.0,12725.0,0.0137524557956778,95,87,77,10,0.8850574712643678,0.9157894736842105,0.8011941795053155,86.0,4,0,474.419,133.0,7567.0,0.01757631822386679,32,31,27,4,0.8709677419354839,0.96875,0.7114759374369357,88.0,4,0,406.821,-30.0,2730.0,-0.01098901098901099,32,28,25,3,0.8928571428571429,0.875,0.7280414845132784,87.0,0,0,522.0609999999999,72.0,2428.0,0.029654036243822075,221,190,167,23,0.8789473684210526,0.8597285067873304,0.8249084340968673,87.0,5,0,479.337947,85.0,16615.0,0.00511585916340656,132,112,99,13,0.8839285714285714,0.8484848484848485,0.8114943070899336,87.5,2,0,479.131975,89.0,9811.0,0.009071450412801958,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-187.0,3587.0,-0.052132701421800945,45,37,34,3,0.918918918918919,0.8222222222222222,0.7869932065071162,87.0,0,0,479.513487,183.0,3217.0,0.05688529686042897
abs_book_rv30_gap<=0.2,1,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND abs_book_rv15_gap<=0.3,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND abs_book_rv15_gap<=0.4,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND spread_cents<=3,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND spread_cents<=4,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND spread_cents<=5,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND spread_cents<=8,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND seconds_to_close<=900,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND ask_cents<=95,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND margin_per_rv_sigma_15m>=-0.5,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND margin_per_rv_sigma_15m>=0,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND margin_per_rv_sigma_15m>=0.25,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND margin_per_rv_sigma_15m>=0.5,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND margin_per_rv_sigma_30m>=-0.5,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND margin_per_rv_sigma_30m>=0,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
abs_book_rv30_gap<=0.2 AND margin_per_rv_sigma_30m>=0.25,2,False,False,False,False,True,0.8292682926829268,0.8723404255319149,0.8506787330316742,0.8085240574212684,87.0,0.004532647311037609,159,142,124,18,0.8732394366197183,0.8930817610062893,0.8085240574212684,86.0,8,0,472.19849999999997,119.0,12281.0,0.009689764677143555,95,85,74,11,0.8705882352941177,0.8947368421052632,0.7829519105661322,86.0,5,0,524.153,57.0,7343.0,0.007762494893095465,32,30,26,4,0.8666666666666667,0.9375,0.703186733179637,87.5,3,0,421.034,-13.0,2613.0,-0.004975124378109453,32,27,24,3,0.8888888888888888,0.84375,0.7194219918172017,87.0,0,0,529.093,75.0,2325.0,0.03225806451612903,221,188,164,24,0.8723404255319149,0.8506787330316742,0.8170774302080205,87.0,4,0,479.631474,74.0,16326.0,0.004532647311037609,132,111,98,13,0.8828828828828829,0.8409090909090909,0.8098857474187109,87.0,1,0,479.772922,157.0,9643.0,0.01628124027792181,44,41,34,7,0.8292682926829268,0.9318181818181818,0.6873738759959582,88.0,3,0,479.330211,-179.0,3579.0,-0.050013970382788486,45,36,32,4,0.8888888888888888,0.8,0.7468519140963513,86.5,0,0,479.7620995,96.0,3104.0,0.030927835051546393
